Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet
WX141651_X07	O=C(c1nc2c(o1)CCNC2)N1CCC(F)(F)CC1	155880312	MJGGABNVJSIQGH-UHFFFAOYSA-N	(4,4-difluoropiperidin-1-yl)-(4,5,6,7-tetrahydro-[1,3]oxazolo[4,5-c]pyridin-2-yl)methanone		0												
WX100067_X03	O=C(NCC(F)(F)F)C1=NOC2(CCCNC2)C1	118742040	ATGXJCYOBWMEBH-UHFFFAOYSA-N	N-(2,2,2-trifluoroethyl)-1-oxa-2,9-diazaspiro[4.5]dec-2-ene-3-carboxamide		0												
WX603092	COc1ccc(CNCc2ccc(OC)cc2OC)c(OC)c1	88696	IZWMZVDEYOKQCG-UHFFFAOYSA-N	1-(2,4-dimethoxyphenyl)-N-[(2,4-dimethoxyphenyl)methyl]methanamine		0												
WUXI_WX101883_Y02A693	O=C(CC1CCOCC1)N1CC2(CC(NCC3CC3)CS2)C1	155877359	WPXWTGVYIGITAC-UHFFFAOYSA-N	1-[7-(cyclopropylmethylamino)-5-thia-2-azaspiro[3.4]octan-2-yl]-2-(oxan-4-yl)ethanone		0												
WX141702	CCOC(=O)c1cc2n(n1)CC(O)CNC2	118798515	VWMCYJVTIQNXAI-UHFFFAOYSA-N	ethyl 7-hydroxy-5,6,7,8-tetrahydro-4H-pyrazolo[1,5-a][1,4]diazepine-2-carboxylate		0												
WX160353_AN0032ZZ0000	CN(C)C(=O)C1(n2ccnc2)CCCNC1	155871001	DSIRVBLTSGOTKG-UHFFFAOYSA-N	3-imidazol-1-yl-N,N-dimethylpiperidine-3-carboxamide		0												
WX604138	Cc1cc(N2CCNCC2)c2ccccc2n1	702318	XYBLCORUTWKJOI-UHFFFAOYSA-N	2-methyl-4-piperazin-1-ylquinoline		0												
WUXI_WX101883_Y13A812	O=S(=O)(c1ccc2ncsc2c1)N1CC2(CC(NCc3cccnc3)CS2)C1	155879654	WNHIRQGQIMCYRP-UHFFFAOYSA-N	2-(1,3-benzothiazol-6-ylsulfonyl)-N-(pyridin-3-ylmethyl)-5-thia-2-azaspiro[3.4]octan-7-amine		0												
WX105372_Y06A500	c1cncc(-c2cnc3n2CCC32CCNC2)c1	131669681	SKMKBZMXPSNCCW-UHFFFAOYSA-N	3-pyridin-3-ylspiro[5,6-dihydropyrrolo[1,2-a]imidazole-7,3'-pyrrolidine]		0												
WX141779_Y18A500	O=S(=O)(NCCC1CNCc2ccnn21)C1CC1	131678086	GDNDMWMPBQZXKI-UHFFFAOYSA-N	N-[2-(4,5,6,7-tetrahydropyrazolo[1,5-a]pyrazin-7-yl)ethyl]cyclopropanesulfonamide		0												
WX115013	CC(C)(C)OC(=O)N1C[C@@H]2CNC[C@]2(c2ccccc2)C1	71305608	SJNARNJWCWYEMI-WMLDXEAASA-N	tert-butyl (3aS,6aS)-3a-phenyl-1,2,3,4,6,6a-hexahydropyrrolo[3,4-c]pyrrole-5-carboxylate		0												
WX105359_Y06A500	COc1ccc(-c2nnc3n(c2=O)CCC32CCNC2)cc1	131672224	DQBMCEMEWQQKMZ-UHFFFAOYSA-N	3-(4-methoxyphenyl)spiro[6,7-dihydropyrrolo[2,1-c][1,2,4]triazine-8,3'-pyrrolidine]-4-one		0												
WUXI_WX101883_Y04A379	COCCNC1CSC2(C1)CN(C(=O)c1cc(OC)no1)C2	155877683	JDAOPNVIKPYMNL-UHFFFAOYSA-N	[7-(2-methoxyethylamino)-5-thia-2-azaspiro[3.4]octan-2-yl]-(3-methoxy-1,2-oxazol-5-yl)methanone		0												
WUXI_WX105007_Y17Z100	Cc1ccc2c(c1)C1(CCNCC1)CN2C(=O)CN(C)C	97452522	TTYDFOSVDBZCPV-UHFFFAOYSA-N	2-(dimethylamino)-1-(5-methylspiro[2H-indole-3,4'-piperidine]-1-yl)ethanone		0												
WXC00047	COc1cc2c(cc1OC)C(=O)C1(CCN(C)CC1)NC2	12211697	HNQVUWSNUQOQCQ-UHFFFAOYSA-N	6,7-dimethoxy-1'-methylspiro[1,2-dihydroisoquinoline-3,4'-piperidine]-4-one		0												
WUXI_WX101883_Y09A751	O=C(c1cncnc1)N1CC2(CC(NC3CCCC3)CS2)C1	155877130	XMEBXIWQHMQSRU-UHFFFAOYSA-N	[7-(cyclopentylamino)-5-thia-2-azaspiro[3.4]octan-2-yl]-pyrimidin-5-ylmethanone		0												
WX141618_HU0024QR0001	CS(=O)(=O)NCc1noc2c1CC(NCC1CCCCC1)CC2	155875629	WGBDJYYFKASQPK-UHFFFAOYSA-N	N-[[5-(cyclohexylmethylamino)-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]methyl]methanesulfonamide		0												
WX105426_Y07A500	Cc1nc(CN2CCC[C@@]3(CNC[C@@H]3c3ccnn3C)C2=O)cs1	124238386	NXJYWPIRFHDPSD-PBHICJAKSA-N	(4R,5R)-4-(2-methylpyrazol-3-yl)-7-[(2-methyl-1,3-thiazol-4-yl)methyl]-2,7-diazaspiro[4.5]decan-6-one		0												
WX141617_ZZ0000QS0107	OCc1noc2c1CC(NCc1ccncc1)CC2	155872087	OXNPHLYGSKJLON-UHFFFAOYSA-N	[5-(pyridin-4-ylmethylamino)-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]methanol		0												
WX141618_HU0024QS0218	CCn1cc(CNC2CCc3onc(CNS(C)(=O)=O)c3C2)cn1	155875636	FGHDWMBCEZGLGN-UHFFFAOYSA-N	N-[[5-[(1-ethylpyrazol-4-yl)methylamino]-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]methyl]methanesulfonamide		0												
WX604447	Cc1cccc(C)c1NC(=O)C1CCCCN1	115282	SILRCGDPZGQJOQ-UHFFFAOYSA-N	N-(2,6-dimethylphenyl)piperidine-2-carboxamide		5	paper	Europe PMC	"""N-(2,6-dimethylphenyl)piperidine-2-carboxamide"""	exact_name	medium	Bupivacaine	2006	30000385	https://pubmed.ncbi.nlm.nih.gov/30000385/		MED	
WX604447	Cc1cccc(C)c1NC(=O)C1CCCCN1	115282	SILRCGDPZGQJOQ-UHFFFAOYSA-N	N-(2,6-dimethylphenyl)piperidine-2-carboxamide		5	paper	Europe PMC	"""N-(2,6-dimethylphenyl)piperidine-2-carboxamide"""	exact_name	medium	Bupivacaine Metabolite Can Interfere with Norfentanyl Measurement by LC-MS/MS.	2022	35259249	https://doi.org/10.1093/jalm/jfac009	Mahowald G, Khaliq T, Basu S, Griggs D, Siegel M, Leffert L, Bernstein S, Flood JG, Uljon S.	J Appl Lab Med	
WX604447	Cc1cccc(C)c1NC(=O)C1CCCCN1	115282	SILRCGDPZGQJOQ-UHFFFAOYSA-N	N-(2,6-dimethylphenyl)piperidine-2-carboxamide		5	paper	Europe PMC	"""N-(2,6-dimethylphenyl)piperidine-2-carboxamide"""	exact_name	medium	Chiral Switch: Between Therapeutical Benefit and Marketing Strategy.	2022	35215352	https://doi.org/10.3390/ph15020240	Hancu G, Modroiu A.	Pharmaceuticals (Basel)	
WX604447	Cc1cccc(C)c1NC(=O)C1CCCCN1	115282	SILRCGDPZGQJOQ-UHFFFAOYSA-N	N-(2,6-dimethylphenyl)piperidine-2-carboxamide		5	paper	Europe PMC	"""N-(2,6-dimethylphenyl)piperidine-2-carboxamide"""	exact_name	medium	The Optimization of the Synthesis Process and the Identification of Levobupivacaine Hydrochloride	2023	PMC10673229	https://europepmc.org/article/PMC/PMC10673229	Yan Q, Gan H, Li C, Gui G, Wang J, Zha X.	Molecules	
WX604447	Cc1cccc(C)c1NC(=O)C1CCCCN1	115282	SILRCGDPZGQJOQ-UHFFFAOYSA-N	N-(2,6-dimethylphenyl)piperidine-2-carboxamide		5	paper	Europe PMC	"""N-(2,6-dimethylphenyl)piperidine-2-carboxamide"""	exact_name	medium	Simultaneous determination of meloxicam and bupivacaine via a novel modified dual wavelength method and an advanced chemometric approach.	2024	38253707	https://doi.org/10.1038/s41598-024-51885-z	El-Malla SF, Hamza AA, Elagamy SH.	Sci Rep	
WX601149	O=C(N[C@@H]1CNCC[C@H]1O)OCc1ccccc1	124547467	BVGWHCKPKOUPKY-VXGBXAGGSA-N	benzyl N-[(3R,4R)-4-hydroxypiperidin-3-yl]carbamate		0												
WX601342	CC1(CNC(=O)OCc2ccccc2)CCCCNC1	118798591	VXSWNQTWICUDLF-UHFFFAOYSA-N	benzyl N-[(3-methylazepan-3-yl)methyl]carbamate		0												
WX111735_X16	CCN(CCOC)C(=O)C[C@@H]1OC[C@H]2CNCC[C@H]21	155880287	NJNDKMHUZINWKQ-UPJWGTAASA-N	2-[(1S,3aR,7aR)-1,3,3a,4,5,6,7,7a-octahydrofuro[3,4-c]pyridin-1-yl]-N-ethyl-N-(2-methoxyethyl)acetamide		0												
WUXI03-04_Y009Z27	O=C1CC2(CCCNC2)C(=O)N1Cc1ccc(F)cc1	118741622	RNFBKSRYAIOVSH-UHFFFAOYSA-N	2-[(4-fluorophenyl)methyl]-2,9-diazaspiro[4.5]decane-1,3-dione		0												
WX100029_A574	CC(C)CCC(=O)N1CCC2(CCCNC2)CC1	97370765	LCDSOXKPGLMSJY-UHFFFAOYSA-N	1-(2,9-diazaspiro[5.5]undecan-9-yl)-4-methylpentan-1-one		0												
WX105217_Y05A500	Cc1nc2c(s1)CNCC21CCN(C(=O)N(C)C)CC1	124247386	YLVJWDAXYRIXSA-UHFFFAOYSA-N	N,N,2-trimethylspiro[5,6-dihydro-4H-[1,3]thiazolo[5,4-c]pyridine-7,4'-piperidine]-1'-carboxamide		0												
WX600179	COC(=O)CCCNCc1ccccc1	21853387	ZGTIWECMYCYKPH-UHFFFAOYSA-N	methyl 4-(benzylamino)butanoate		0												
TD105178_Y12A500	Cc1ccc(CN2CC3(CCNCC3)Oc3ncccc3S2(=O)=O)cc1	124237324	MSWBTKUQSKTZQJ-UHFFFAOYSA-N	2-[(4-methylphenyl)methyl]spiro[3H-pyrido[2,3-b][1,4,5]oxathiazepine-4,4'-piperidine] 1,1-dioxide		0												
WX101705_Y45A500	Fc1cccnc1OC1CSC2(CNC2)C1	131677378	BTLXVDDLYSXLSG-UHFFFAOYSA-N	7-[(3-fluoro-2-pyridinyl)oxy]-5-thia-2-azaspiro[3.4]octane		0												
WX115003_X10	Cc1ccc(C(=O)N[C@@H]2c3ccccc3[C@@H]3CNC[C@H]23)o1	155874939	OQROEIUIFIVANN-OFQRWUPVSA-N	N-[(3aR,4S,8bR)-1,2,3,3a,4,8b-hexahydroindeno[1,2-c]pyrrol-4-yl]-5-methylfuran-2-carboxamide		0												
WX100067_X12	O=C(NCc1cscn1)C1=NOC2(CCCNC2)C1	155874899	LTFOTCGYSJVGEV-UHFFFAOYSA-N	N-(1,3-thiazol-4-ylmethyl)-1-oxa-2,9-diazaspiro[4.5]dec-2-ene-3-carboxamide		0												
WX100401_X14	COC1(C)CCN(C(=O)C2CC3(CNCCO3)CO2)CC1	155880271	QGYQFIYFKLFOAM-UHFFFAOYSA-N	2,6-dioxa-9-azaspiro[4.5]decan-3-yl-(4-methoxy-4-methylpiperidin-1-yl)methanone		0												
WX105148_X11	O=C1NC2(CCNCC2)[C@H]2CN(Cc3ccccc3)C[C@@H]12	155875118	UVOIXANRXQBTTN-CABCVRRESA-N	(3aR,6aS)-5-benzylspiro[3a,4,6,6a-tetrahydro-2H-pyrrolo[3,4-c]pyrrole-3,4'-piperidine]-1-one		0												
WX100552S4C_X01	O=C(NC1COC2(CCCNC2)C1)OCc1ccccc1	155874970	XSGBXRUQNGJWAK-UHFFFAOYSA-N	benzyl N-(1-oxa-9-azaspiro[4.5]decan-3-yl)carbamate		0												
WX604147	FC(F)(F)Oc1ccccc1OC1CCNCC1	24208830	UXSFSVYZILNPEV-UHFFFAOYSA-N	4-[2-(trifluoromethoxy)phenoxy]piperidine		0												
WX141617_ZZ0000QS0121	Cc1ccc(CNC2CCc3onc(CO)c3C2)cc1	155870934	TUTQTXIQFTZCMW-UHFFFAOYSA-N	[5-[(4-methylphenyl)methylamino]-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]methanol		0												
WUXI_WX101883_Y09A750	O=C1CC(C(=O)N2CC3(CC(NC4CCCC4)CS3)C2)=CC=N1					0												
WX140982	CCOC(=O)c1nc2c(s1)CCNCC2	121229175	JDDPNLYPUACRJO-UHFFFAOYSA-N	ethyl 5,6,7,8-tetrahydro-4H-[1,3]thiazolo[4,5-d]azepine-2-carboxylate		0												
WX141651_X10	O=C(N[C@@H]1CC[C@@H](F)C1)c1nc2c(o1)CCNC2	155880259	NXOPCXBXDPNKPR-HTQZYQBOSA-N	N-[(1R,3R)-3-fluorocyclopentyl]-4,5,6,7-tetrahydro-[1,3]oxazolo[4,5-c]pyridine-2-carboxamide		0												
WX100401_X17	Cc1ccc(CNC(=O)C2CC3(CNCCO3)CO2)cc1	155874971	JTSIZBUGJTWWSV-UHFFFAOYSA-N	N-[(4-methylphenyl)methyl]-2,6-dioxa-9-azaspiro[4.5]decane-3-carboxamide		0												
WX106079_X01Y02A565	CCCCNC(=O)N1CCC(NCc2ccccc2)C2(CC(C(=O)N3CCCC3)=NO2)C1	131672792	MSJLLACBIZQHRB-UHFFFAOYSA-N	6-(benzylamino)-N-butyl-3-(pyrrolidine-1-carbonyl)-1-oxa-2,9-diazaspiro[4.5]dec-2-ene-9-carboxamide		0												
WUXI_WX101883_Y08A800	COc1ccc(OC)c(S(=O)(=O)N2CC3(CC(NC4CCC4)CS3)C2)c1	155877013	DTWMHIGBPUMJQB-UHFFFAOYSA-N	N-cyclobutyl-2-(2,5-dimethoxyphenyl)sulfonyl-5-thia-2-azaspiro[3.4]octan-7-amine		0												
WXFS0181_00_04B	CC(C)N[C@@H]1c2cccc(F)c2[C@@H]2CNC[C@H]12	97473925	PVBTWVWBIUUVOP-UHIISALHSA-N	(3aR,4S,8bR)-8-fluoro-N-propan-2-yl-1,2,3,3a,4,8b-hexahydroindeno[2,3-c]pyrrol-4-amine		0												
WX120048_A554	O=C(NC1CCCC1)N1C2CNCC1COC2	131651632	NZNIMOFNGUYGKO-UHFFFAOYSA-N	N-cyclopentyl-3-oxa-7,9-diazabicyclo[3.3.1]nonane-9-carboxamide		0												
WX105085	c1ccc2c(c1)CCCC21CCNCC1	15637617	PLWMBYBVKVUTBR-UHFFFAOYSA-N	spiro[2,3-dihydro-1H-naphthalene-4,4'-piperidine]		0												
WX141651_X09	CC1CC(N(C)C(=O)c2nc3c(o2)CCNC3)C1	155880275	YMYMKHXHRPONKA-UHFFFAOYSA-N	N-methyl-N-(3-methylcyclobutyl)-4,5,6,7-tetrahydro-[1,3]oxazolo[4,5-c]pyridine-2-carboxamide		0												
WUXI_WX101883_Y04A799	COCCNC1CSC2(C1)CN(S(=O)(=O)c1cc(C)c(Cl)cc1C)C2	155878044	XFCHFBDXRASZJX-UHFFFAOYSA-N	2-(4-chloro-2,5-dimethylphenyl)sulfonyl-N-(2-methoxyethyl)-5-thia-2-azaspiro[3.4]octan-7-amine		0												
WX101663_Y16A500	c1cncc(OCC2CCOC23CNC3)c1	131677555	IZTWYEOLLVYVIJ-UHFFFAOYSA-N	8-(pyridin-3-yloxymethyl)-5-oxa-2-azaspiro[3.4]octane		0												
WUXI_WX101883_Y02A750	O=C1CC(C(=O)N2CC3(CC(NCC4CC4)CS3)C2)=CC=N1					0												
WX141616_AN0008QS0018	O=C(c1noc2c1CC(NCc1ccccc1)CC2)N1CCCC1	155878448	MVQKPIOULCPTNY-UHFFFAOYSA-N	[5-(benzylamino)-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]-pyrrolidin-1-ylmethanone		0												
WX170103	O=C(OCc1ccccc1)N1CCCCC1C1CCNCC1	71305527	AGAPVQPPVREENV-UHFFFAOYSA-N	benzyl 2-piperidin-4-ylpiperidine-1-carboxylate		0												
WX100037	O=C(OCc1ccccc1)N1CCCC2(CCCN2)CC1	56962200	JHEKXJBJPKHWHN-UHFFFAOYSA-N	benzyl 1,9-diazaspiro[4.6]undecane-9-carboxylate		0												
WX100106_Y15QS0130	O=C1CCC2(CCC(NCc3ccc(F)c(F)c3)CC2)N1Cc1ccccc1	155873408	QLKSOHMBRABYRV-UHFFFAOYSA-N	1-benzyl-8-[(3,4-difluorophenyl)methylamino]-1-azaspiro[4.5]decan-2-one		0												
WX141022_X04	COc1ccccc1-c1cnc2n1CCNCC2	155874930	GSKGCLDSDNYHBO-UHFFFAOYSA-N	3-(2-methoxyphenyl)-6,7,8,9-tetrahydro-5H-imidazo[1,2-d][1,4]diazepine		0												
WX115003_X01	CC(C)(C)C(=O)N[C@@H]1c2ccccc2[C@@H]2CNC[C@H]12	155874937	FTKYTPDUPFSUCD-MELADBBJSA-N	N-[(3aR,4S,8bR)-1,2,3,3a,4,8b-hexahydroindeno[1,2-c]pyrrol-4-yl]-2,2-dimethylpropanamide		0												
WX105148_X04	CC(C)CCN1C[C@H]2C(=O)NC3(CCNCC3)[C@H]2C1	155874967	JFMPCCULHQGABY-OLZOCXBDSA-N	(3aR,6aS)-5-(3-methylbutyl)spiro[3a,4,6,6a-tetrahydro-2H-pyrrolo[3,4-c]pyrrole-3,4'-piperidine]-1-one		0												
WX141022_X02	COc1ccc(-c2cnc3n2CCNCC3)cc1	155874935	UEGOXXWLHNMACN-UHFFFAOYSA-N	3-(4-methoxyphenyl)-6,7,8,9-tetrahydro-5H-imidazo[1,2-d][1,4]diazepine		0												
WX100093_A574	CC(C)CCC(=O)N1CCCC12CCNCC2	97372572	MPGVVPTTXLFIDU-UHFFFAOYSA-N	1-(1,8-diazaspiro[4.5]decan-1-yl)-4-methylpentan-1-one		0												
WX141618_HU0024QS0105	Cc1cccc(CNC2CCc3onc(CNS(C)(=O)=O)c3C2)n1	155876204	HNMLOCLNRUASCL-UHFFFAOYSA-N	N-[[5-[(6-methyl-2-pyridinyl)methylamino]-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]methyl]methanesulfonamide		0												
WX100006_A03	CC(C)N1CC2(CCCNC2)C1=O	155874900	URMJRMRSJPUEAB-UHFFFAOYSA-N	2-propan-2-yl-2,8-diazaspiro[3.5]nonan-3-one		0												
WUXI_WX101883_Y09A760	COc1cnc(C(=O)N2CC3(CC(NC4CCCC4)CS3)C2)cn1	155877132	NUQOTAZPBABTQT-UHFFFAOYSA-N	[7-(cyclopentylamino)-5-thia-2-azaspiro[3.4]octan-2-yl]-(5-methoxypyrazin-2-yl)methanone		0												
WX141616_AK0030QS0193	Cc1c(CNC2CCc3onc(C(=O)NC(C)C)c3C2)cnn1C	155878550	JISICZYGUBYELL-UHFFFAOYSA-N	5-[(1,5-dimethylpyrazol-4-yl)methylamino]-N-propan-2-yl-4,5,6,7-tetrahydro-1,2-benzoxazole-3-carboxamide		0												
WX141616_AK0030QR0052	CC(C)NC(=O)c1noc2c1CC(NCC1CCOCC1)CC2	155874734	DOVKEACJVBZFHF-UHFFFAOYSA-N	5-(oxan-4-ylmethylamino)-N-propan-2-yl-4,5,6,7-tetrahydro-1,2-benzoxazole-3-carboxamide		0												
WX141168	CCOC(=O)c1nc2c(o1)CCNC2	121229324	CBHSERFFJRMHBW-UHFFFAOYSA-N	ethyl 4,5,6,7-tetrahydro-[1,3]oxazolo[4,5-c]pyridine-2-carboxylate		0												
WX141779_Y26A500	O=C(NCCC1CNCc2ccnn21)c1ccco1	131678019	QTRMVMLCVXEDHT-UHFFFAOYSA-N	N-[2-(4,5,6,7-tetrahydropyrazolo[1,5-a]pyrazin-7-yl)ethyl]furan-2-carboxamide		0												
WUXI_WX101883_Y13A767	COc1ccc(C(=O)N2CC3(CC(NCc4cccnc4)CS3)C2)cn1	155878049	QVZZZLMOEGTAPM-UHFFFAOYSA-N	(6-methoxy-3-pyridinyl)-[7-(pyridin-3-ylmethylamino)-5-thia-2-azaspiro[3.4]octan-2-yl]methanone		0												
WX100014	CC(C)(C)OC(=O)N1CCCC2(CCNC2)C1	23282891	ISIJQEHRDSCQIU-UHFFFAOYSA-N	tert-butyl 2,7-diazaspiro[4.5]decane-7-carboxylate		0												
WX141617_ZZ0000QS0016	OCc1noc2c1CC(NCc1ccco1)CC2	155872359	STYDIONHJTUAOW-UHFFFAOYSA-N	[5-(furan-2-ylmethylamino)-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]methanol		0												
WX115003_X08	O=C(CC1CCOCC1)N[C@@H]1c2ccccc2[C@@H]2CNC[C@H]12	155874969	AHZHJRADGZYJHH-XYJFISCASA-N	N-[(3aR,4S,8bR)-1,2,3,3a,4,8b-hexahydroindeno[1,2-c]pyrrol-4-yl]-2-(oxan-4-yl)acetamide		0												
WX141618_HU0024QS0018	CS(=O)(=O)NCc1noc2c1CC(NCc1ccccc1)CC2	155875648	CIHQMXTUBWRNMP-UHFFFAOYSA-N	N-[[5-(benzylamino)-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]methyl]methanesulfonamide		0												
WUXI_WX100012_Y37Z100	O=C(Cc1cccnc1)N1CCC2(CCNCC2)C1	97449492	RIKQBKGOJXDRDJ-UHFFFAOYSA-N	1-(2,8-diazaspiro[4.5]decan-2-yl)-2-pyridin-3-ylethanone		0												
WX141617_AN0158QS0080	O[C@@H]1CCN(Cc2noc3c2CC(NCc2ccc(Cl)cc2)CC3)C1	155876665	QCTOQPYZMWTRHS-OEMAIJDKSA-N	(3R)-1-[[5-[(4-chlorophenyl)methylamino]-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]methyl]pyrrolidin-3-ol		0												
WX141618_HU0024QS0189	CS(=O)(=O)NCc1noc2c1CC(NCc1nccs1)CC2	155876555	SFSSCTUJIAIJDQ-UHFFFAOYSA-N	N-[[5-(1,3-thiazol-2-ylmethylamino)-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]methyl]methanesulfonamide		0												
WUXI_WX101883_Y02A773	CCn1nccc1C(=O)N1CC2(CC(NCC3CC3)CS2)C1	155877577	VEWSXSLZLAXRGK-UHFFFAOYSA-N	[7-(cyclopropylmethylamino)-5-thia-2-azaspiro[3.4]octan-2-yl]-(2-ethylpyrazol-3-yl)methanone		0												
WUXI_WX101883_Y04A777	COCCNC1CSC2(C1)CN(C(=O)c1noc(C)c1C)C2	155878041	XNFAAMJPDHWPBV-UHFFFAOYSA-N	(4,5-dimethyl-1,2-oxazol-3-yl)-[7-(2-methoxyethylamino)-5-thia-2-azaspiro[3.4]octan-2-yl]methanone		0												
WX141617_ZZ0000QS0097	OCc1noc2c1CC(NCc1cccs1)CC2	155873188	ZDPYYHFRWSDACO-UHFFFAOYSA-N	[5-(thiophen-2-ylmethylamino)-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]methanol		0												
WUXI_WX140263_Y19A001	O=c1ccc2c(n1Cc1cccnc1)CCC(NCc1ccco1)C2	131640674	HVEPHBDGBZPWJY-UHFFFAOYSA-N	6-(furan-2-ylmethylamino)-1-(pyridin-3-ylmethyl)-5,6,7,8-tetrahydroquinolin-2-one		0												
WX141617_ZZ0000QS0104	OCc1noc2c1CC(NCc1ccccn1)CC2	155871563	DIJHHGJNMBGCGE-UHFFFAOYSA-N	[5-(pyridin-2-ylmethylamino)-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]methanol		0												
WUXI_WX190790_Y18A500	CNC(=O)CC1CNCc2cccn2C1	131695663	WXOVWKYOUORHAT-UHFFFAOYSA-N	N-methyl-2-(2,3,4,5-tetrahydro-1H-pyrrolo[1,2-a][1,4]diazepin-4-yl)acetamide		0												
WX141618_HU0024QS0222	Cc1cccnc1CNC1CCc2onc(CNS(C)(=O)=O)c2C1	155873425	RYGPLUUKAZSKIK-UHFFFAOYSA-N	N-[[5-[(3-methyl-2-pyridinyl)methylamino]-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]methyl]methanesulfonamide		0												
WX141779_Y05A500	O=C1CCCN1CCC1CNCc2ccnn21	131677708	HFBKKMHQEGTWOI-UHFFFAOYSA-N	1-[2-(4,5,6,7-tetrahydropyrazolo[1,5-a]pyrazin-7-yl)ethyl]pyrrolidin-2-one		0												
WX141616_AK0010LO0210	O=C(NCc1ccco1)c1noc2c1CC(NCC(=O)N1CCCC1)CC2	155873917	UFJIZZXIBMKPAM-UHFFFAOYSA-N	N-(furan-2-ylmethyl)-5-[(2-oxo-2-pyrrolidin-1-ylethyl)amino]-4,5,6,7-tetrahydro-1,2-benzoxazole-3-carboxamide		0												
WX141022_X11	Cc1cnn(C)c1-c1cnc2n1CCNCC2	155875114	LKSSEPUYMFGYSU-UHFFFAOYSA-N	3-(1,4-dimethylpyrazol-5-yl)-6,7,8,9-tetrahydro-5H-imidazo[1,2-d][1,4]diazepine		0												
WX141618_HU0024QS0121	Cc1ccc(CNC2CCc3onc(CNS(C)(=O)=O)c3C2)cc1	155876778	VUYWJKPZYBPWAK-UHFFFAOYSA-N	N-[[5-[(4-methylphenyl)methylamino]-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]methyl]methanesulfonamide		0												
WUXI_WX101883_Y04A813	COCCNC1CSC2(C1)CN(S(=O)(=O)c1ccc3c(c1)CCO3)C2	155878045	HFPZDIXSZMCVSU-UHFFFAOYSA-N	2-(2,3-dihydro-1-benzofuran-5-ylsulfonyl)-N-(2-methoxyethyl)-5-thia-2-azaspiro[3.4]octan-7-amine		0												
WX141617_ZZ0000QS0018	OCc1noc2c1CC(NCc1ccccc1)CC2	155871788	KXWGNCLWTQLKNT-UHFFFAOYSA-N	[5-(benzylamino)-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]methanol		0												
WUXI_WX141777_Y38A500	O=S(=O)(NCC1CNCc2ccnn21)c1ccccc1	131656560	FETVRLAOJQWJEH-UHFFFAOYSA-N	N-(4,5,6,7-tetrahydropyrazolo[1,5-a]pyrazin-7-ylmethyl)benzenesulfonamide		0												
WX141616_AK0010QS0105	Cc1cccc(CNC2CCc3onc(C(=O)NCc4ccco4)c3C2)n1	155876692	JVCWKKPMCAXKEK-UHFFFAOYSA-N	N-(furan-2-ylmethyl)-5-[(6-methyl-2-pyridinyl)methylamino]-4,5,6,7-tetrahydro-1,2-benzoxazole-3-carboxamide		0												
WX110064_Y19	O=C(c1cscn1)N1CC[C@@H]2CNC[C@H]2C1	97510974	GOTHIHUTXOQWCC-BDAKNGLRSA-N	[(3aS,7aS)-1,2,3,3a,4,6,7,7a-octahydropyrrolo[3,4-c]pyridin-5-yl]-(1,3-thiazol-4-yl)methanone		0												
WX141618_SB0211QS0244	Cc1cc(CNC2CCc3onc(CNC(=O)C4CC(F)(F)C4)c3C2)no1	155873815	UGMCGSCIWZSNOX-UHFFFAOYSA-N	3,3-difluoro-N-[[5-[(5-methyl-1,2-oxazol-3-yl)methylamino]-4,5,6,7-tetrahydro-1,2-benzoxazol-3-yl]methyl]cyclobutane-1-carboxamide		0												
WX160353_AK0092ZZ0000	O=C(NCC1CC1)C1(n2ccnc2)CCCNC1	155870994	CJSSRZKFIYHLOR-UHFFFAOYSA-N	N-(cyclopropylmethyl)-3-imidazol-1-ylpiperidine-3-carboxamide		0												
WUXI_WX105018_Y20Z100	O=C(c1ccco1)N1CC2(CCNCC2)c2cc(Cl)ccc21	97452577	AZSNCQLMLNJFPG-UHFFFAOYSA-N	(5-chlorospiro[2H-indole-3,4'-piperidine]-1-yl)-(furan-2-yl)methanone		0												
WX141616_AK0010QR0016	O=C(NCc1ccco1)c1noc2c1CC(NCCc1ccccc1)CC2	155876585	RXCRNWWWEXVQAJ-UHFFFAOYSA-N	N-(furan-2-ylmethyl)-5-(2-phenylethylamino)-4,5,6,7-tetrahydro-1,2-benzoxazole-3-carboxamide		0												
