Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet
WX180101_AN0032SC0049	COc1cccc(NC2(C(=O)N(C)C)CCN(C(=O)c3ccco3)CC2)c1	155873641	DMTCSKBCLSRJPW-UHFFFAOYSA-N	1-(furan-2-carbonyl)-4-(3-methoxyanilino)-N,N-dimethylpiperidine-4-carboxamide		0												
WX180328_AK0001SB0052	CC(C)C(=O)N1CCC(Nc2cccc(F)c2)(C(=O)NC2CC2)CC1	155871908	JXINWFWXZXMUIS-UHFFFAOYSA-N	N-cyclopropyl-4-(3-fluoroanilino)-1-(2-methylpropanoyl)piperidine-4-carboxamide		0												
WX180328_AN0032QR0052	CN(C)C(=O)C1(Nc2cccc(F)c2)CCN(CC2CCOCC2)CC1	155871470	PYIMITPIYFQTHB-UHFFFAOYSA-N	4-(3-fluoroanilino)-N,N-dimethyl-1-(oxan-4-ylmethyl)piperidine-4-carboxamide		0												
WX180068_AK0030QS0208	CC(C)NC(=O)C1(Nc2ccccc2)CCN(Cc2cnn(C)c2)CC1	155876234	NJKALMSAWWWIKA-UHFFFAOYSA-N	4-anilino-1-[(1-methylpyrazol-4-yl)methyl]-N-propan-2-ylpiperidine-4-carboxamide		0												
WUXI_WX140668_X20Y01A500	Cn1cnc2c1CC(CNc1ncccn1)NC2	131696076	GIRORMUHXFPITP-UHFFFAOYSA-N	N-[(1-methyl-4,5,6,7-tetrahydroimidazo[4,5-c]pyridin-6-yl)methyl]pyrimidin-2-amine		0												
WX180069_AN0032SA0001	CN(C)C(=O)C1(Nc2ccccc2)CCCN(C(=O)/C=C/c2cccs2)C1				GET JSON failed: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/smiles/CN%28C%29C%28%3DO%29C1%28Nc2ccccc2%29CCCN%28C%28%3DO%29%2FC%3DC%2Fc2cccs2%29C1/property/CanonicalSMILES,InChIKey,IUPACName/JSON: HTTP Error 400: PUGREST.BadRequest	0												
WX180328_AK0035SC0079	CNC(=O)C1(Nc2cccc(F)c2)CCN(C(=O)c2ccoc2C)CC1	155872244	OSIHDTWUXLOWBP-UHFFFAOYSA-N	4-(3-fluoroanilino)-N-methyl-1-(2-methylfuran-3-carbonyl)piperidine-4-carboxamide		0												
WX180328_AN0032SB0085	CN(C)CC(=O)N1CCC(Nc2cccc(F)c2)(C(=O)N(C)C)CC1	155871791	ICJNMPXWBLXYAJ-UHFFFAOYSA-N	1-[2-(dimethylamino)acetyl]-4-(3-fluoroanilino)-N,N-dimethylpiperidine-4-carboxamide		0												
WX180134_AK0035HU0008	CNC(=O)C1(Nc2ccn(C)n2)CCN(S(=O)(=O)c2ccccc2)CC1	155872148	RDIWJXFCNFTRHA-UHFFFAOYSA-N	1-(benzenesulfonyl)-N-methyl-4-[(1-methylpyrazol-3-yl)amino]piperidine-4-carboxamide		0												
WX180134_AK0035SC0231	CNC(=O)C1(Nc2ccn(C)n2)CCN(C(=O)c2ccncn2)CC1	155872877	PGNRBWOIUVBIJR-UHFFFAOYSA-N	N-methyl-4-[(1-methylpyrazol-3-yl)amino]-1-(pyrimidine-4-carbonyl)piperidine-4-carboxamide		0												
WX180134_AN0008SB0162	Cn1ccc(NC2(C(=O)N3CCCC3)CCN(C(=O)CS(C)(=O)=O)CC2)n1	155871152	VJNNNKYMVZJALB-UHFFFAOYSA-N	1-[4-[(1-methylpyrazol-3-yl)amino]-4-(pyrrolidine-1-carbonyl)piperidin-1-yl]-2-methylsulfonylethanone		0												
WX180328_AN0032SB0047	CN(C)C(=O)C1(Nc2cccc(F)c2)CCN(C(=O)C2CCCCC2)CC1	155871686	QAJDSCBMJTWDNS-UHFFFAOYSA-N	1-(cyclohexanecarbonyl)-4-(3-fluoroanilino)-N,N-dimethylpiperidine-4-carboxamide		0												
WX140045_Y16B043	O=C(Cc1noc2ccccc12)N1CCc2ncnc(NC3CC3)c2CC1	131690916	VMVHECLGUFYONC-UHFFFAOYSA-N	2-(1,2-benzoxazol-3-yl)-1-[4-(cyclopropylamino)-5,6,8,9-tetrahydropyrimido[4,5-d]azepin-7-yl]ethanone		0												
WX180068_AK0030QS0121	Cc1ccc(CN2CCC(Nc3ccccc3)(C(=O)NC(C)C)CC2)cc1	155873560	LHBFLIYZYGOTLA-UHFFFAOYSA-N	4-anilino-1-[(4-methylphenyl)methyl]-N-propan-2-ylpiperidine-4-carboxamide		0												
WX180328_AK0035QS0027	CNC(=O)C1(Nc2cccc(F)c2)CCN(Cc2ccccc2OC)CC1	155871262	YMRWJBNIOHBZAH-UHFFFAOYSA-N	4-(3-fluoroanilino)-1-[(2-methoxyphenyl)methyl]-N-methylpiperidine-4-carboxamide		0												
WX180328_AK0035SC0101	CNC(=O)C1(Nc2cccc(F)c2)CCN(C(=O)c2cc(C)on2)CC1	155871048	MDGFYDNGVCAMIU-UHFFFAOYSA-N	4-(3-fluoroanilino)-N-methyl-1-(5-methyl-1,2-oxazole-3-carbonyl)piperidine-4-carboxamide		0												
WX140097_Y14B023	CCc1ccc(C(=O)N2CCn3c(CNc4cccnc4)nnc3C2)cn1	131691326	FMRUBFLGRWHCEB-UHFFFAOYSA-N	(6-ethyl-3-pyridinyl)-[3-[(pyridin-3-ylamino)methyl]-6,8-dihydro-5H-[1,2,4]triazolo[4,3-a]pyrazin-7-yl]methanone		0												
WX180131_AK0035QS0075	CNC(=O)C1(Nc2cccc(F)c2)CCN(Cc2cccc(C)c2)C1	155876007	IOTDNWOEHPLOQX-UHFFFAOYSA-N	3-(3-fluoroanilino)-N-methyl-1-[(3-methylphenyl)methyl]pyrrolidine-3-carboxamide		0												
WX180068_AK0030QS0106	CC(C)NC(=O)C1(Nc2ccccc2)CCN(Cc2cccnc2)CC1	155872991	DUFHRVPUENHLKA-UHFFFAOYSA-N	4-anilino-N-propan-2-yl-1-(pyridin-3-ylmethyl)piperidine-4-carboxamide		0												
WX180328_AK0001SC0092	O=C(c1cscn1)N1CCC(Nc2cccc(F)c2)(C(=O)NC2CC2)CC1	155871362	SLFVYJAAXKRINJ-UHFFFAOYSA-N	N-cyclopropyl-4-(3-fluoroanilino)-1-(1,3-thiazole-4-carbonyl)piperidine-4-carboxamide		0												
WX180328_AN0032SC0064	CN(C)C(=O)C1(Nc2cccc(F)c2)CCN(C(=O)c2ccnnc2)CC1	155873452	UAJOVZQCYCUMJE-UHFFFAOYSA-N	4-(3-fluoroanilino)-N,N-dimethyl-1-(pyridazine-4-carbonyl)piperidine-4-carboxamide		0												
WX100542_Y14B006	O=C(C1CC(O)C1)N1CCC2(CC1)CC(Nc1ncccn1)CCO2	131685925	VUGQGKLNHBTWST-UHFFFAOYSA-N	(3-hydroxycyclobutyl)-[4-(pyrimidin-2-ylamino)-1-oxa-9-azaspiro[5.5]undecan-9-yl]methanone		0												
WX180068_AK0030QS0021	CC(C)NC(=O)C1(Nc2ccccc2)CCN(Cc2ccccc2F)CC1	155874666	LBBODVVTEJRJFY-UHFFFAOYSA-N	4-anilino-1-[(2-fluorophenyl)methyl]-N-propan-2-ylpiperidine-4-carboxamide		0												
WX180068_AK0030QS0250	Cc1ncsc1CN1CCC(Nc2ccccc2)(C(=O)NC(C)C)CC1	155874135	ZRKFLWDOPGRRDP-UHFFFAOYSA-N	4-anilino-1-[(4-methyl-1,3-thiazol-5-yl)methyl]-N-propan-2-ylpiperidine-4-carboxamide		0												
WX180131_AK0035SB0009	CNC(=O)C1(Nc2cccc(F)c2)CCN(C(=O)CCS(C)(=O)=O)C1	155873220	UGAOHOONTBZFCW-UHFFFAOYSA-N	3-(3-fluoroanilino)-N-methyl-1-(3-methylsulfonylpropanoyl)pyrrolidine-3-carboxamide		0												
WX180068_AK0030QR0016	CC(C)NC(=O)C1(Nc2ccccc2)CCN(CCc2ccccc2)CC1	155873223	VSEIFJWWKJLOJY-UHFFFAOYSA-N	4-anilino-1-(2-phenylethyl)-N-propan-2-ylpiperidine-4-carboxamide		0												
WX180068_AN0007QS0208	Cn1cc(CN2CCC(Nc3ccccc3)(C(=O)N3CCC3)CC2)cn1	155873561	LCOLXYWBGDALHB-UHFFFAOYSA-N	[4-anilino-1-[(1-methylpyrazol-4-yl)methyl]piperidin-4-yl]-(azetidin-1-yl)methanone		0												
WX180131_AK0060HU0028	CCS(=O)(=O)N1CCC(Nc2cccc(F)c2)(C(=O)NCCOC)C1	155876700	HRMADEMZJFNSQT-UHFFFAOYSA-N	1-ethylsulfonyl-3-(3-fluoroanilino)-N-(2-methoxyethyl)pyrrolidine-3-carboxamide		0												
WX180134_AK0060SC0054	COCCNC(=O)C1(Nc2ccn(C)n2)CCN(C(=O)c2ccsc2)CC1	155872216	CRCXDXCYNGOHHO-UHFFFAOYSA-N	N-(2-methoxyethyl)-4-[(1-methylpyrazol-3-yl)amino]-1-(thiophene-3-carbonyl)piperidine-4-carboxamide		0												
WX180328_AN0032SB0149	CN(C)C(=O)C1(Nc2cccc(F)c2)CCN(C(=O)C2CCOCC2)CC1	155871806	SBIIGQSAGMZUNC-UHFFFAOYSA-N	4-(3-fluoroanilino)-N,N-dimethyl-1-(oxane-4-carbonyl)piperidine-4-carboxamide		0												
WX180135_AK0001QS0079	O=C(NC1CC1)C1(Nc2nccs2)CCN(Cc2ccc(F)cc2)CC1	155873907	JZXZZYGESKDAKN-UHFFFAOYSA-N	N-cyclopropyl-1-[(4-fluorophenyl)methyl]-4-(1,3-thiazol-2-ylamino)piperidine-4-carboxamide		0												
WX10005310_Y06Z46	O=C(c1ccsc1)N1CCCC2(CC(Nc3ccccc3)CO2)C1	131638746	FHASGJGEKPBILQ-UHFFFAOYSA-N	(3-anilino-1-oxa-9-azaspiro[4.5]decan-9-yl)-thiophen-3-ylmethanone		0												
WX180068_AN0007SC0062	O=C(c1ccncc1)N1CCC(Nc2ccccc2)(C(=O)N2CCC2)CC1	155874249	LANQXCGVEHWKIR-UHFFFAOYSA-N	[4-anilino-4-(azetidine-1-carbonyl)piperidin-1-yl]-pyridin-4-ylmethanone		0												
WX180131_AK0060SB0038	COCCNC(=O)C1(Nc2cccc(F)c2)CCN(C(=O)C2CC2)C1	155875329	LQNWJTXXXMKLAU-UHFFFAOYSA-N	1-(cyclopropanecarbonyl)-3-(3-fluoroanilino)-N-(2-methoxyethyl)pyrrolidine-3-carboxamide		0												
WX180068_AN0032SB0047	CN(C)C(=O)C1(Nc2ccccc2)CCN(C(=O)C2CCCCC2)CC1	155874247	CCQAACHNKYAGLW-UHFFFAOYSA-N	4-anilino-1-(cyclohexanecarbonyl)-N,N-dimethylpiperidine-4-carboxamide		0												
WX180131_AK0035SB0064	CCC(=O)N1CCC(Nc2cccc(F)c2)(C(=O)NC)C1	155874339	JWXSEGONWMCOGN-UHFFFAOYSA-N	3-(3-fluoroanilino)-N-methyl-1-propanoylpyrrolidine-3-carboxamide		0												
WX180134_AK0060SB0078	COCCNC(=O)C1(Nc2ccn(C)n2)CCN(C(=O)C(C)(C)C)CC1	155870902	XROIRFJUIWSKHL-UHFFFAOYSA-N	1-(2,2-dimethylpropanoyl)-N-(2-methoxyethyl)-4-[(1-methylpyrazol-3-yl)amino]piperidine-4-carboxamide		0												
WX180135_AK0060QR0001	COCCNC(=O)C1(Nc2nccs2)CCN(CC2CCCCC2)CC1	155874267	LIYKQHRQIPPZMJ-UHFFFAOYSA-N	1-(cyclohexylmethyl)-N-(2-methoxyethyl)-4-(1,3-thiazol-2-ylamino)piperidine-4-carboxamide		0												
WX180135_AK0060SB0091	CCOCC(=O)N1CCC(Nc2nccs2)(C(=O)NCCOC)CC1	155875768	ZQERCEHCHYKHRL-UHFFFAOYSA-N	1-(2-ethoxyacetyl)-N-(2-methoxyethyl)-4-(1,3-thiazol-2-ylamino)piperidine-4-carboxamide		0												
WX180328_AK0001QR0052	O=C(NC1CC1)C1(Nc2cccc(F)c2)CCN(CC2CCOCC2)CC1	155879840	JSCGKJVJUUBAIP-UHFFFAOYSA-N	N-cyclopropyl-4-(3-fluoroanilino)-1-(oxan-4-ylmethyl)piperidine-4-carboxamide		0												
WX180068_AN0032SB0064	CCC(=O)N1CCC(Nc2ccccc2)(C(=O)N(C)C)CC1	155873790	LORMYIGYOOGLIC-UHFFFAOYSA-N	4-anilino-N,N-dimethyl-1-propanoylpiperidine-4-carboxamide		0												
WX180328_AN0032SC0047	CN(C)C(=O)C1(Nc2cccc(F)c2)CCN(C(=O)c2cccn2C)CC1	155872256	IJGWNOYMOMVJOQ-UHFFFAOYSA-N	4-(3-fluoroanilino)-N,N-dimethyl-1-(1-methylpyrrole-2-carbonyl)piperidine-4-carboxamide		0												
WX180068_AN0007SB0149	O=C(C1CCOCC1)N1CCC(Nc2ccccc2)(C(=O)N2CCC2)CC1	155874017	IAAFIBRRNPHJFC-UHFFFAOYSA-N	[4-anilino-4-(azetidine-1-carbonyl)piperidin-1-yl]-(oxan-4-yl)methanone		0												
WX10005310_Y16B016	N#CC1(C(=O)N2CCCC3(CC(Nc4cnccn4)CO3)C2)CCCC1	131688372	QWYLMSKWTUJIKF-UHFFFAOYSA-N	1-[3-(pyrazin-2-ylamino)-1-oxa-9-azaspiro[4.5]decane-9-carbonyl]cyclopentane-1-carbonitrile		0												
WX180134_AK0035SB0750	CNC(=O)C1(Nc2ccn(C)n2)CCN(C(=O)C2=CCCCC2)CC1	155872372	ONKJNIYOCYWDOI-UHFFFAOYSA-N	1-(cyclohexene-1-carbonyl)-N-methyl-4-[(1-methylpyrazol-3-yl)amino]piperidine-4-carboxamide		0												
WX180135_AK0001QS0058	O=C(NC1CC1)C1(Nc2nccs2)CCN(Cc2cccc(F)c2)CC1	155874018	NAXOBGOCJGXFPY-UHFFFAOYSA-N	N-cyclopropyl-1-[(3-fluorophenyl)methyl]-4-(1,3-thiazol-2-ylamino)piperidine-4-carboxamide		0												
WX180328_AK0035SB0149	CNC(=O)C1(Nc2cccc(F)c2)CCN(C(=O)C2CCOCC2)CC1	155872377	ACOVFOPBVJOPKK-UHFFFAOYSA-N	4-(3-fluoroanilino)-N-methyl-1-(oxane-4-carbonyl)piperidine-4-carboxamide		0												
WX180134_AN0008SB0052	CC(C)C(=O)N1CCC(Nc2ccn(C)n2)(C(=O)N2CCCC2)CC1	155871480	SPRRPYIWWXIOSK-UHFFFAOYSA-N	2-methyl-1-[4-[(1-methylpyrazol-3-yl)amino]-4-(pyrrolidine-1-carbonyl)piperidin-1-yl]propan-1-one		0												
WX180328_AK0035SC0112	CNC(=O)C1(Nc2cccc(F)c2)CCN(C(=O)c2csc(C)n2)CC1	155871046	GMNDRSGGKRUGLO-UHFFFAOYSA-N	4-(3-fluoroanilino)-N-methyl-1-(2-methyl-1,3-thiazole-4-carbonyl)piperidine-4-carboxamide		0												
WX10005310_Y16B015	O=C(CCc1ccc[nH]1)N1CCCC2(CC(Nc3cnccn3)CO2)C1	131688351	BFBZLNZDVPVETR-UHFFFAOYSA-N	1-[3-(pyrazin-2-ylamino)-1-oxa-9-azaspiro[4.5]decan-9-yl]-3-(1H-pyrrol-2-yl)propan-1-one		0												
WX180068_AK0060QS0005	COCCNC(=O)C1(Nc2ccccc2)CCN(Cc2cn[nH]c2)CC1	155872978	PCMWMOVLRJDLDE-UHFFFAOYSA-N	4-anilino-N-(2-methoxyethyl)-1-(1H-pyrazol-4-ylmethyl)piperidine-4-carboxamide		0												
WX180068_AN0032QS0058	CN(C)C(=O)C1(Nc2ccccc2)CCN(Cc2cccc(F)c2)CC1	155874154	DPUQTLIQOIKTSF-UHFFFAOYSA-N	4-anilino-1-[(3-fluorophenyl)methyl]-N,N-dimethylpiperidine-4-carboxamide		0												
WX180069_AN0032SC0054	CN(C)C(=O)C1(Nc2ccccc2)CCCN(C(=O)c2ccsc2)C1	155873086	HFWGMICRDFRTNE-UHFFFAOYSA-N	3-anilino-N,N-dimethyl-1-(thiophene-3-carbonyl)piperidine-3-carboxamide		0												
WX180134_AK0060SB0042	COCCNC(=O)C1(Nc2ccn(C)n2)CCN(C(=O)C2CCC2)CC1	155876192	SQHLMBFHKLZEGS-UHFFFAOYSA-N	1-(cyclobutanecarbonyl)-N-(2-methoxyethyl)-4-[(1-methylpyrazol-3-yl)amino]piperidine-4-carboxamide		0												
WX180328_AK0035QS0158	CNC(=O)C1(Nc2cccc(F)c2)CCN(Cc2ccccc2C#N)CC1	155872258	JKCUSRUDBRISHG-UHFFFAOYSA-N	1-[(2-cyanophenyl)methyl]-4-(3-fluoroanilino)-N-methylpiperidine-4-carboxamide		0												
WX180068_AN0007SB0042	O=C(C1CCC1)N1CCC(Nc2ccccc2)(C(=O)N2CCC2)CC1	155874050	BXPUFGHMZMKCRN-UHFFFAOYSA-N	[4-anilino-4-(azetidine-1-carbonyl)piperidin-1-yl]-cyclobutylmethanone		0												
WX180135_AK0060SC0230	COCCNC(=O)C1(Nc2nccs2)CCN(C(=O)c2occc2C)CC1	155874152	SYYTZRKDWJLPSK-UHFFFAOYSA-N	N-(2-methoxyethyl)-1-(3-methylfuran-2-carbonyl)-4-(1,3-thiazol-2-ylamino)piperidine-4-carboxamide		0												
WX180328_AK0035SB0064	CCC(=O)N1CCC(Nc2cccc(F)c2)(C(=O)NC)CC1	155872375	KGEIHIRSRUMTLA-UHFFFAOYSA-N	4-(3-fluoroanilino)-N-methyl-1-propanoylpiperidine-4-carboxamide		0												
WX180328_AK0035SC0058	CNC(=O)C1(Nc2cccc(F)c2)CCN(C(=O)c2ccccn2)CC1	155870937	KQSFSUJYMCOCCY-UHFFFAOYSA-N	4-(3-fluoroanilino)-N-methyl-1-(pyridine-2-carbonyl)piperidine-4-carboxamide		0												
WX180134_AN0008SB0042	Cn1ccc(NC2(C(=O)N3CCCC3)CCN(C(=O)C3CCC3)CC2)n1	155871582	RMIVCXUCHTZYRL-UHFFFAOYSA-N	cyclobutyl-[4-[(1-methylpyrazol-3-yl)amino]-4-(pyrrolidine-1-carbonyl)piperidin-1-yl]methanone		0												
WX180135_AK0001QS0023	O=C(NC1CC1)C1(Nc2nccs2)CCN(Cc2ccccc2Cl)CC1	155874022	ZQZMOQSFMWTUMT-UHFFFAOYSA-N	1-[(2-chlorophenyl)methyl]-N-cyclopropyl-4-(1,3-thiazol-2-ylamino)piperidine-4-carboxamide		0												
WX180068_AN0007QS0224	Cc1cc(CN2CCC(Nc3ccccc3)(C(=O)N3CCC3)CC2)n(C)n1	155874482	ZAHYRYXDLDIYAP-UHFFFAOYSA-N	[4-anilino-1-[(2,5-dimethylpyrazol-3-yl)methyl]piperidin-4-yl]-(azetidin-1-yl)methanone		0												
WX180068_AN0032HU0024	CN(C)C(=O)C1(Nc2ccccc2)CCN(S(C)(=O)=O)CC1	155873775	SYBGSSOFFNWJJC-UHFFFAOYSA-N	4-anilino-N,N-dimethyl-1-methylsulfonylpiperidine-4-carboxamide		0												
WX180068_AN0032QS0250	Cc1ncsc1CN1CCC(Nc2ccccc2)(C(=O)N(C)C)CC1	155873104	LMXZSNRURGPBAW-UHFFFAOYSA-N	4-anilino-N,N-dimethyl-1-[(4-methyl-1,3-thiazol-5-yl)methyl]piperidine-4-carboxamide		0												
WX180132_AN0032QS0224	Cc1cc(CN2CCC(Nc3ccnn3C)(C(=O)N(C)C)CC2)n(C)n1	155880042	LCFXSVXJGCZAAP-UHFFFAOYSA-N	1-[(2,5-dimethylpyrazol-3-yl)methyl]-N,N-dimethyl-4-[(2-methylpyrazol-3-yl)amino]piperidine-4-carboxamide		0												
WX180068_AK0060QS0208	COCCNC(=O)C1(Nc2ccccc2)CCN(Cc2cnn(C)c2)CC1	155874776	NZMFZKSGNRWUGF-UHFFFAOYSA-N	4-anilino-N-(2-methoxyethyl)-1-[(1-methylpyrazol-4-yl)methyl]piperidine-4-carboxamide		0												
WX180069_AK0060SB0085	COCCNC(=O)C1(Nc2ccccc2)CCCN(C(=O)CN(C)C)C1	155877661	WNJNWACYUJRANE-UHFFFAOYSA-N	3-anilino-1-[2-(dimethylamino)acetyl]-N-(2-methoxyethyl)piperidine-3-carboxamide		0												
WX180069_AK0060SB0091	CCOCC(=O)N1CCCC(Nc2ccccc2)(C(=O)NCCOC)C1	155872614	VTRCBBIYKKCDLL-UHFFFAOYSA-N	3-anilino-1-(2-ethoxyacetyl)-N-(2-methoxyethyl)piperidine-3-carboxamide		0												
WX180131_AK0035HU0008	CNC(=O)C1(Nc2cccc(F)c2)CCN(S(=O)(=O)c2ccccc2)C1	155873326	DIXMWEFIFYHABR-UHFFFAOYSA-N	1-(benzenesulfonyl)-3-(3-fluoroanilino)-N-methylpyrrolidine-3-carboxamide		0												
WX180131_AK0035QS0224	CNC(=O)C1(Nc2cccc(F)c2)CCN(Cc2cc(C)nn2C)C1	155874239	QMZTXAFMQONQFK-UHFFFAOYSA-N	1-[(2,5-dimethylpyrazol-3-yl)methyl]-3-(3-fluoroanilino)-N-methylpyrrolidine-3-carboxamide		0												
WX180131_AK0060QS0208	COCCNC(=O)C1(Nc2cccc(F)c2)CCN(Cc2cnn(C)c2)C1	155876126	KHHLKUOXTSWWNE-UHFFFAOYSA-N	3-(3-fluoroanilino)-N-(2-methoxyethyl)-1-[(1-methylpyrazol-4-yl)methyl]pyrrolidine-3-carboxamide		0												
WX180131_AK0060QS0242	COCCNC(=O)C1(Nc2cccc(F)c2)CCN(Cc2csc(C)n2)C1	155875889	YFRAYLUGOIAQIJ-UHFFFAOYSA-N	3-(3-fluoroanilino)-N-(2-methoxyethyl)-1-[(2-methyl-1,3-thiazol-4-yl)methyl]pyrrolidine-3-carboxamide		0												
WX180134_AK0060LQ0001	COCCNC(=O)C1(Nc2ccn(C)n2)CCN(c2ccc(C)nn2)CC1	155877639	ILRYYPFJDAURCX-UHFFFAOYSA-N	N-(2-methoxyethyl)-4-[(1-methylpyrazol-3-yl)amino]-1-(6-methylpyridazin-3-yl)piperidine-4-carboxamide		0												
WX180328_AK0035SD0037	CNC(=O)C1(Nc2cccc(F)c2)CCN(C(=O)c2ccccc2C)CC1	155872961	CSDXTZILEFFCPI-UHFFFAOYSA-N	4-(3-fluoroanilino)-N-methyl-1-(2-methylbenzoyl)piperidine-4-carboxamide		0												
WX100542_Y14B007	O=C(N1CCC2(CC1)CC(Nc1ncccn1)CCO2)C1(F)CCC1	131686679	LHPPOWXXNBAXHS-UHFFFAOYSA-N	(1-fluorocyclobutyl)-[4-(pyrimidin-2-ylamino)-1-oxa-9-azaspiro[5.5]undecan-9-yl]methanone		0												
WX180069_AN0032SC0055	CN(C)C(=O)C1(Nc2ccccc2)CCCN(C(=O)c2cnccn2)C1	155873481	IGQIZLINWVMEES-UHFFFAOYSA-N	3-anilino-N,N-dimethyl-1-(pyrazine-2-carbonyl)piperidine-3-carboxamide		0												
WX180134_AK0035SB0098	CNC(=O)C1(Nc2ccn(C)n2)CCN(C(=O)Cc2ccccc2C)CC1	155871272	AIXHLBFEVCCVEF-UHFFFAOYSA-N	N-methyl-1-[2-(2-methylphenyl)acetyl]-4-[(1-methylpyrazol-3-yl)amino]piperidine-4-carboxamide		0												
WX180135_AK0001SB0091	CCOCC(=O)N1CCC(Nc2nccs2)(C(=O)NC2CC2)CC1	155874284	TWBFJIHAUPXNTN-UHFFFAOYSA-N	N-cyclopropyl-1-(2-ethoxyacetyl)-4-(1,3-thiazol-2-ylamino)piperidine-4-carboxamide		0												
WX180135_AK0060SD0001	COCCNC(=O)C1(Nc2nccs2)CCN(C(=O)c2ccccc2)CC1	155873024	OUVHDMZCMHWIQI-UHFFFAOYSA-N	1-benzoyl-N-(2-methoxyethyl)-4-(1,3-thiazol-2-ylamino)piperidine-4-carboxamide		0												
WX180328_AK0035SC0053	CNC(=O)C1(Nc2cccc(F)c2)CCN(C(=O)c2ccc(C)s2)CC1	155872040	IRVXOBAXKVTBBZ-UHFFFAOYSA-N	4-(3-fluoroanilino)-N-methyl-1-(5-methylthiophene-2-carbonyl)piperidine-4-carboxamide		0												
WX180328_AK0035SC0066	CNC(=O)C1(Nc2cccc(F)c2)CCN(C(=O)c2cccc(C)n2)CC1	155871049	OVRDMRKHEZKPDK-UHFFFAOYSA-N	4-(3-fluoroanilino)-N-methyl-1-(6-methylpyridine-2-carbonyl)piperidine-4-carboxamide		0												
WX180068_AN0032SB0042	CN(C)C(=O)C1(Nc2ccccc2)CCN(C(=O)C2CCC2)CC1	155874136	TUMCEGADTJIWAR-UHFFFAOYSA-N	4-anilino-1-(cyclobutanecarbonyl)-N,N-dimethylpiperidine-4-carboxamide		0												
WX180069_AN0032SB0063	CC(C)CC(=O)N1CCCC(Nc2ccccc2)(C(=O)N(C)C)C1	155877986	JIRJYKCSPRCAQQ-UHFFFAOYSA-N	3-anilino-N,N-dimethyl-1-(3-methylbutanoyl)piperidine-3-carboxamide		0												
WX180068_AK0030QS0189	CC(C)NC(=O)C1(Nc2ccccc2)CCN(Cc2nccs2)CC1	155872762	RHOCZLMZQYOQNI-UHFFFAOYSA-N	4-anilino-N-propan-2-yl-1-(1,3-thiazol-2-ylmethyl)piperidine-4-carboxamide		0												
WX180068_AK0030ZZ0000	CC(C)NC(=O)C1(Nc2ccccc2)CCNCC1	155874021	NUVKDRYXYVDYLE-UHFFFAOYSA-N	4-anilino-N-propan-2-ylpiperidine-4-carboxamide		0												
WX180068_AN0032QS0218	CCn1cc(CN2CCC(Nc3ccccc3)(C(=O)N(C)C)CC2)cn1	155873559	LEXLIHLRBDPYQG-UHFFFAOYSA-N	4-anilino-1-[(1-ethylpyrazol-4-yl)methyl]-N,N-dimethylpiperidine-4-carboxamide		0												
WX180069_AN0032SC0004	Cc1csc(C(=O)N2CCCC(Nc3ccccc3)(C(=O)N(C)C)C2)c1	155877983	PSRKPPKFVNDPDN-UHFFFAOYSA-N	3-anilino-N,N-dimethyl-1-(4-methylthiophene-2-carbonyl)piperidine-3-carboxamide		0												
WX180131_AK0035QS0218	CCn1cc(CN2CCC(Nc3cccc(F)c3)(C(=O)NC)C2)cn1	155874460	VWRHKTIOTVJDDH-UHFFFAOYSA-N	1-[(1-ethylpyrazol-4-yl)methyl]-3-(3-fluoroanilino)-N-methylpyrrolidine-3-carboxamide		0												
WX180131_AK0035SB0155	CNC(=O)C1(Nc2cccc(F)c2)CCN(C(=O)CC2CC2)C1	155874458	RZSKSUXLRQRQME-UHFFFAOYSA-N	1-(2-cyclopropylacetyl)-3-(3-fluoroanilino)-N-methylpyrrolidine-3-carboxamide		0												
WX180068_AN0032SC0052	Cc1ccsc1C(=O)N1CCC(Nc2ccccc2)(C(=O)N(C)C)CC1	155872728	WKKKSXONCIABLX-UHFFFAOYSA-N	4-anilino-N,N-dimethyl-1-(3-methylthiophene-2-carbonyl)piperidine-4-carboxamide		0												
WX180131_AK0035SA0032	CNC(=O)C1(Nc2cccc(F)c2)CCN(C(=O)Cc2ccccn2)C1	155874240	FPIUFAUVLIHIOO-UHFFFAOYSA-N	3-(3-fluoroanilino)-N-methyl-1-(2-pyridin-2-ylacetyl)pyrrolidine-3-carboxamide		0												
WX180135_AK0060SB0064	CCC(=O)N1CCC(Nc2nccs2)(C(=O)NCCOC)CC1	155877626	FCHAVLBVXVKERD-UHFFFAOYSA-N	N-(2-methoxyethyl)-1-propanoyl-4-(1,3-thiazol-2-ylamino)piperidine-4-carboxamide		0												
WX140045_Y16B077	O=C(c1ccnc(C(F)(F)F)c1)N1CCc2ncnc(NC3CC3)c2CC1	131690754	IQZMOYNZQTUYPE-UHFFFAOYSA-N	[4-(cyclopropylamino)-5,6,8,9-tetrahydropyrimido[4,5-d]azepin-7-yl]-[2-(trifluoromethyl)-4-pyridinyl]methanone		0												
