Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet	Category
WX614164	Cn1cc(C(=O)O)c(C(F)(F)F)n1	2775665	FZNKJQNEJGXCJH-UHFFFAOYSA-N	1-methyl-3-(trifluoromethyl)pyrazole-4-carboxylic acid		7	paper	Europe PMC	"""1-methyl-3-(trifluoromethyl)pyrazole-4-carboxylic acid"""	exact_name	medium	1-methyl-3-trifluoromethyl-pyrazole-4-carboxylic acid (ortho-phenyl)-anilides and to use thereof as fungicide	2007	CN1968935	https://europepmc.org/article/PAT/CN1968935	BL GEWEHR MARKUS MUELLER BERND.	PAT		papers_only
WX614164	Cn1cc(C(=O)O)c(C(F)(F)F)n1	2775665	FZNKJQNEJGXCJH-UHFFFAOYSA-N	1-methyl-3-(trifluoromethyl)pyrazole-4-carboxylic acid		7	paper	Europe PMC	"""1-methyl-3-(trifluoromethyl)pyrazole-4-carboxylic acid"""	exact_name	medium	1-METHYL-3-TRIFLUOROMETHYL-PYRAZOLE-4-CARBOXYLIC ACID (ORTHO-PHENYL)-ANILIDES AND TO USE THEREOF AS FUNGICIDE	2007	EP1761499	https://europepmc.org/article/PAT/EP1761499	GEWEHR Markus, MÃLLER Bernd, GROTE Thomas, GRAMMENOS Wassilios, SCHWÃGLER Anja, RHEINHEIMER Joachim, BLETTNER Carsten, SCHÃFER Peter, SCHIEWECK Frank, WAGNER Oliver, WERNER Frank, RETHER Jan, STRATHMANN Siegfried, STIERL Reinhard, SCHERER Maria.	PAT		papers_only
WX614164	Cn1cc(C(=O)O)c(C(F)(F)F)n1	2775665	FZNKJQNEJGXCJH-UHFFFAOYSA-N	1-methyl-3-(trifluoromethyl)pyrazole-4-carboxylic acid		7	paper	Europe PMC	"""1-methyl-3-(trifluoromethyl)pyrazole-4-carboxylic acid"""	exact_name	medium	1-METHYL-3-TRIFLUOROMETHYL-PYRAZOLE-4-CARBOXYLIC ACID (ORTHO-PHENYL)-ANILIDES AND TO USE THEREOF AS FUNGICIDE	2005	WO2005123689	https://europepmc.org/article/PAT/WO2005123689	GEWEHR Markus, MÜLLER Bernd, GROTE Thomas, GRAMMENOS Wassilios, SCHWÖGLER Anja, RHEINHEIMER Joachim, BLETTNER Carsten, SCHÄFER Peter, SCHIEWECK Frank, WAGNER Oliver, WERNER Frank, RETHER Jan, STRATHMANN Siegfried, STIERL Reinhard, SCHERER Maria.	PAT		papers_only
WX614194	Cc1ccc(C(=O)O)o1	74710	OVOCLWJUABOAPL-UHFFFAOYSA-N	5-methylfuran-2-carboxylic acid		5	paper	Europe PMC	"""5-methylfuran-2-carboxylic acid"""	exact_name	medium	Anti-obesity carbonic anhydrase inhibitors: challenges and opportunities.	2022	36073149	https://doi.org/10.1080/14756366.2022.2121393	Supuran CT.	J Enzyme Inhib Med Chem		papers_only
WX614194	Cc1ccc(C(=O)O)o1	74710	OVOCLWJUABOAPL-UHFFFAOYSA-N	5-methylfuran-2-carboxylic acid		5	paper	Europe PMC	"""5-methylfuran-2-carboxylic acid"""	exact_name	medium	Integration of metabolomics and peptidomics reveals distinct molecular landscape of human diabetic kidney disease.	2023	37351171	https://doi.org/10.7150/thno.80435	Jiang X, Liu X, Qu X, Zhu P, Wo F, Xu X, Jin J, He Q, Wu J.	Theranostics		papers_only
WX614194	Cc1ccc(C(=O)O)o1	74710	OVOCLWJUABOAPL-UHFFFAOYSA-N	5-methylfuran-2-carboxylic acid		5	paper	Europe PMC	"""5-methylfuran-2-carboxylic acid"""	exact_name	medium	Serum metabolomics detected by LDI-TOF-MS can be used to distinguish between diabetic patients with and without diabetic kidney disease.	2023	37525631	https://doi.org/10.1002/2211-5463.13683	Qian F, Zhao L, Zhang D, Yu M, Zhou W, Jin J.	FEBS Open Bio		papers_only
WX614194	Cc1ccc(C(=O)O)o1	74710	OVOCLWJUABOAPL-UHFFFAOYSA-N	5-methylfuran-2-carboxylic acid		5	paper	Europe PMC	"""5-methylfuran-2-carboxylic acid"""	exact_name	medium	Metabolomics of saliva, serum, and urine for pathogenesis, diagnosis, and prognosis in gestational diabetes mellitus.	2025	41381444	https://doi.org/10.1038/s41467-025-65992-6	Wu Q, Wu Y, Zhu S, Tang Y, Zhang L, Tang J, Chen Q, Hu L, Zhu P, Fu X, Chang J, Cao S, Chen D, Liang Z.	Nat Commun		papers_only
WX614194	Cc1ccc(C(=O)O)o1	74710	OVOCLWJUABOAPL-UHFFFAOYSA-N	5-methylfuran-2-carboxylic acid		5	paper	Europe PMC	"""5-methylfuran-2-carboxylic acid"""	exact_name	medium	Metabolite analysis of &lt;i&gt;Aspergillus fumigatus&lt;/i&gt; conidial supernatant and its pro-inflammatory activity &lt;i&gt;in vitro&lt;/i&gt; and &lt;i&gt;in vivo&lt;/i&gt;.	2025	41675497	https://doi.org/10.3389/fimmu.2025.1730825	Li Q, Li S, Kang Y, Xue J, Wang P, Jia W.	Front Immunol		papers_only
WX614201	Cc1ccc2cc(C(=O)O)ccc2n1	604483	IZONZQFTYGVOOO-UHFFFAOYSA-N	2-methylquinoline-6-carboxylic acid		5	paper	Europe PMC	"""2-methylquinoline-6-carboxylic acid"""	exact_name	medium	Discovery of a Chemical Probe Bisamide (CCT251236): An Orally Bioavailable Efficacious Pirin Ligand from a Heat Shock Transcription Factor 1 (HSF1) Phenotypic Screen.	2017	28004573	https://doi.org/10.1021/acs.jmedchem.6b01055	Cheeseman MD, Chessum NE, Rye CS, Pasqua AE, Tucker MJ, Wilding B, Evans LE, Lepri S, Richards M, Sharp SY, Ali S, Rowlands M, O'Fee L, Miah A, Hayes A, Henley AT, Powers M, Te Poele R, De Billy E, Pellegrino L, Raynaud F, Burke R, van Montfort RL, Eccles SA, Workman P, Jones K.	J Med Chem		papers_only
WX614201	Cc1ccc2cc(C(=O)O)ccc2n1	604483	IZONZQFTYGVOOO-UHFFFAOYSA-N	2-methylquinoline-6-carboxylic acid		5	paper	Europe PMC	"""2-methylquinoline-6-carboxylic acid"""	exact_name	medium	Efficiency enhancement of ruthenium-based DSSCs employing A-π-D-π-A organic Co-sensitizers.	2020	35685026	https://doi.org/10.1039/d0ra03916k	Abdellah IM, El-Shafei A.	RSC Adv		papers_only
WX614201	Cc1ccc2cc(C(=O)O)ccc2n1	604483	IZONZQFTYGVOOO-UHFFFAOYSA-N	2-methylquinoline-6-carboxylic acid		5	paper	Europe PMC	"""2-methylquinoline-6-carboxylic acid"""	exact_name	medium	HSF1 Pathway Inhibitor Clinical Candidate (CCT361814/NXP800) Developed from a Phenotypic Screen as a Potential Treatment for Refractory Ovarian Cancer and Other Malignancies.	2023	37017629	https://doi.org/10.1021/acs.jmedchem.3c00156	Pasqua AE, Sharp SY, Chessum NEA, Hayes A, Pellegrino L, Tucker MJ, Miah A, Wilding B, Evans LE, Rye CS, Mok NY, Liu M, Henley AT, Gowan S, De Billy E, Te Poele R, Powers M, Eccles SA, Clarke PA, Raynaud FI, Workman P, Jones K, Cheeseman MD.	J Med Chem		papers_only
WX614201	Cc1ccc2cc(C(=O)O)ccc2n1	604483	IZONZQFTYGVOOO-UHFFFAOYSA-N	2-methylquinoline-6-carboxylic acid		5	paper	Europe PMC	"""2-methylquinoline-6-carboxylic acid"""	exact_name	medium	2-Styrylquinolines with Push-Pull Architectures as Sensors for β-Amyloid Aggregation with Theranostic Properties.	2025	40943195	https://doi.org/10.3390/ijms26178270	Piquero M, Sarabia-Vallejo Á, Bote-Matías L, León-Espinosa G, Hernández-Arasti M, Martín-Aragón S, Bermejo-Bescós P, Olives AI, López-Alvarado P, Martín MA, Menéndez JC.	Int J Mol Sci		papers_only
WX614201	Cc1ccc2cc(C(=O)O)ccc2n1	604483	IZONZQFTYGVOOO-UHFFFAOYSA-N	2-methylquinoline-6-carboxylic acid		5	paper	Europe PMC	"""2-methylquinoline-6-carboxylic acid"""	exact_name	medium	Discovery of IID432 for Chagas Disease: A Cyanotriazole Inhibitor of &lt;i&gt;Trypanosoma cruzi&lt;/i&gt; Topoisomerase II Achieves Sterile Cure After Short-Term Treatment in a Chronic Infection Model.	2026	41499305	https://doi.org/10.1021/acs.jmedchem.5c02459	René O, Saldivia M, Dauphinais M, Zhang L, Hollingsworth SA, Jiricek J, Koester DC, Miller SL, Williams SL, Ng PS, Patra D, Jumani RS, Baxley GM, Osborne CS, Chen YB, Chen YL, Cheung H, Lakshminarayana SB, Galarneau JR, Diagana TT, Sarko C, Rao SPS.	J Med Chem		papers_only
WX614205	CC(=O)Nc1cc(C(=O)O)ccn1	3774466	VNQIEKXUBYBTPS-UHFFFAOYSA-N	2-acetamidopyridine-4-carboxylic acid		1	paper	Europe PMC	"""2-acetamidopyridine-4-carboxylic acid"""	exact_name	medium	Update on the Discovery of Efflux Pump Inhibitors against Critical Priority Gram-Negative Bacteria.	2023	36671381	https://doi.org/10.3390/antibiotics12010180	Compagne N, Vieira Da Cruz A, Müller RT, Hartkoorn RC, Flipo M, Pos KM.	Antibiotics (Basel)		papers_only
WX614262	O=C(O)c1cnn2ccccc12	2795462	HRSDPDBQVZHCRC-UHFFFAOYSA-N	pyrazolo[1,5-a]pyridine-3-carboxylic acid		5	paper	Europe PMC	"""pyrazolo[1,5-a]pyridine-3-carboxylic acid"""	exact_name	medium	Identification of Pyrazolo[1,5-<i>a</i>]pyridine-3-carboxamide Diaryl Derivatives as Drug Resistant Antituberculosis Agents.	2019	30891129	https://doi.org/10.1021/acsmedchemlett.8b00410	Hu X, Wan B, Liu Y, Shen J, Franzblau SG, Zhang T, Ding K, Lu X.	ACS Med Chem Lett		papers_only
WX614262	O=C(O)c1cnn2ccccc12	2795462	HRSDPDBQVZHCRC-UHFFFAOYSA-N	pyrazolo[1,5-a]pyridine-3-carboxylic acid		5	paper	Europe PMC	"""pyrazolo[1,5-a]pyridine-3-carboxylic acid"""	exact_name	medium	Scalable Sonochemical Synthetic Strategy for Pyrazolo[1,5-<i>a</i>]pyridine Derivatives: First Catalyst-Free Concerted [3 + 2] Cycloaddition of Alkyne and Alkene Derivatives to 2-Imino-1<i>H</i>-pyridin-1-amines.	2019	31459824	https://doi.org/10.1021/acsomega.9b00562	Ibrahim HM, Behbehani H, Mostafa NS.	ACS Omega		papers_only
WX614262	O=C(O)c1cnn2ccccc12	2795462	HRSDPDBQVZHCRC-UHFFFAOYSA-N	pyrazolo[1,5-a]pyridine-3-carboxylic acid		5	paper	Europe PMC	"""pyrazolo[1,5-a]pyridine-3-carboxylic acid"""	exact_name	medium	PYRAZOLO[1,5-A]PYRIDINE-3-CARBOXYLIC ACIDS AS EPHB AND VEGFR2 KINASE INHIBITORS	2007	CA2629743	https://europepmc.org/article/PAT/CA2629743	FURET PASCAL, HOLZER PHILIPP, IMBACH PATRICIA.	PAT		papers_only
WX614262	O=C(O)c1cnn2ccccc12	2795462	HRSDPDBQVZHCRC-UHFFFAOYSA-N	pyrazolo[1,5-a]pyridine-3-carboxylic acid		5	paper	Europe PMC	"""pyrazolo[1,5-a]pyridine-3-carboxylic acid"""	exact_name	medium	PYRAZOLO[1,5-A]PYRIDINE-3-CARBOXYLIC ACIDS AS EPHB AND VEGFR2 KINASE INHIBITORS	2008	KR20080074161	https://europepmc.org/article/PAT/KR20080074161	IMBACH PATRICIA, HOLZER PHILIPP, FURET PASCAL.	PAT		papers_only
WX614262	O=C(O)c1cnn2ccccc12	2795462	HRSDPDBQVZHCRC-UHFFFAOYSA-N	pyrazolo[1,5-a]pyridine-3-carboxylic acid		5	paper	Europe PMC	"""pyrazolo[1,5-a]pyridine-3-carboxylic acid"""	exact_name	medium	PYRAZOLO[1,5-A]PYRIDINE-3-CARBOXYLIC ACIDS AS EPHB AND VEGFR2 KINASE INHIBITORS	2007	WO2007065664	https://europepmc.org/article/PAT/WO2007065664	IMBACH Patricia, HOLZER Philipp, FURET Pascal.	PAT		papers_only
WX614269	Cc1nc(C)c(C(=O)O)s1	736488	MQGBARXPCXAFRZ-UHFFFAOYSA-N	2,4-dimethyl-1,3-thiazole-5-carboxylic acid		5	paper	Europe PMC	"""2,4-dimethyl-1,3-thiazole-5-carboxylic acid"""	exact_name	medium	2,4-Dimethyl-1,3-thiazole-5-carboxylic acid: an X-ray structural study at 100 K and Hirshfeld surface analysis.	2012	23124461	https://doi.org/10.1107/s010827011204142x	Hazra DK, Mukherjee M, Helliwell M, Mukherjee AK.	Acta Crystallogr C		papers_only
WX614269	Cc1nc(C)c(C(=O)O)s1	736488	MQGBARXPCXAFRZ-UHFFFAOYSA-N	2,4-dimethyl-1,3-thiazole-5-carboxylic acid		5	paper	Europe PMC	"""2,4-dimethyl-1,3-thiazole-5-carboxylic acid"""	exact_name	medium	Percutaneous absorption of herbicides derived from 2,4-dichlorophenoxyacid: structure-activity relationship.	2014	24803314	https://doi.org/10.1016/j.tiv.2014.04.014	Beydon D, Payan JP, Ferrari E, Grandclaude MC.	Toxicol In Vitro		papers_only
WX614269	Cc1nc(C)c(C(=O)O)s1	736488	MQGBARXPCXAFRZ-UHFFFAOYSA-N	2,4-dimethyl-1,3-thiazole-5-carboxylic acid		5	paper	Europe PMC	"""2,4-dimethyl-1,3-thiazole-5-carboxylic acid"""	exact_name	medium	Discovery and SAR of Novel 2,3-Dihydroimidazo[1,2-c]quinazoline PI3K Inhibitors: Identification of Copanlisib (BAY 80-6946).	2016	27310202	https://doi.org/10.1002/cmdc.201600148	Scott WJ, Hentemann MF, Rowley RB, Bull CO, Jenkins S, Bullion AM, Johnson J, Redman A, Robbins AH, Esler W, Fracasso RP, Garrison T, Hamilton M, Michels M, Wood JE, Wilkie DP, Xiao H, Levy J, Stasik E, Liu N, Schaefer M, Brands M, Lefranc J.	ChemMedChem		papers_only
WX614269	Cc1nc(C)c(C(=O)O)s1	736488	MQGBARXPCXAFRZ-UHFFFAOYSA-N	2,4-dimethyl-1,3-thiazole-5-carboxylic acid		5	paper	Europe PMC	"""2,4-dimethyl-1,3-thiazole-5-carboxylic acid"""	exact_name	medium	Design, synthesis and antibacterial activity of novel 7<i>H</i>-thiazolo[3,2-<i>b</i>]-1,2,4-triazin-7-one derivatives.	2024	38314288	https://doi.org/10.1016/j.heliyon.2024.e24589	Hou S, Li T, Yan J, Cai D, Peng Y, Zhang H, Tong F, Fan H, Liu X, Hu C.	Heliyon		papers_only
WX614269	Cc1nc(C)c(C(=O)O)s1	736488	MQGBARXPCXAFRZ-UHFFFAOYSA-N	2,4-dimethyl-1,3-thiazole-5-carboxylic acid		5	paper	Europe PMC	"""2,4-dimethyl-1,3-thiazole-5-carboxylic acid"""	exact_name	medium	Glucose-montmorillonite hydrochar composite activating peroxymonosulfate for sulfentrazone rapid degradation and phytotoxicity alleviation to rice.	2024	41649685	https://doi.org/10.1007/s44297-024-00031-2	Yi H, Mo G, Zhou X, Merchant A, Cai H, Tao Y, Liu K, Ma G, Ding C, Liu X.	Crop Health		papers_only
WX614271	O=C(O)c1cncc(Cl)n1	14500875	KGGYMBKTQCLOTE-UHFFFAOYSA-N	6-chloropyrazine-2-carboxylic acid		5	paper	Europe PMC	"""6-chloropyrazine-2-carboxylic acid"""	exact_name	medium	Substituted pyrazinecarboxamides: synthesis and biological evaluation.	2006	17962755	https://doi.org/10.3390/11040242	Dolezal M, Dolezal M, Palek L, Vinsova J, Buchta V, Jampilek J, Kralova K.	Molecules		papers_only
WX614271	O=C(O)c1cncc(Cl)n1	14500875	KGGYMBKTQCLOTE-UHFFFAOYSA-N	6-chloropyrazine-2-carboxylic acid		5	paper	Europe PMC	"""6-chloropyrazine-2-carboxylic acid"""	exact_name	medium	Substituted N-phenylpyrazine-2-carboxamides, their synthesis and evaluation as herbicides and abiotic elicitors.	2007	18259145	https://doi.org/10.3390/12122589	Dolezal M, Dolezal M, Tůmová L, Kesetovicová D, Tůma J, Králová K.	Molecules		papers_only
WX614271	O=C(O)c1cncc(Cl)n1	14500875	KGGYMBKTQCLOTE-UHFFFAOYSA-N	6-chloropyrazine-2-carboxylic acid		5	paper	Europe PMC	"""6-chloropyrazine-2-carboxylic acid"""	exact_name	medium	Substituted pyrazinecarboxamides as abiotic elicitors of flavolignan production in Silybum marianum (L.) gaertn cultures in vitro.	2010	20110894	https://doi.org/10.3390/molecules15010331	Tůmová L, Tůma J, Megusar K, Dolezal M, Dolezal M.	Molecules		papers_only
WX614271	O=C(O)c1cncc(Cl)n1	14500875	KGGYMBKTQCLOTE-UHFFFAOYSA-N	6-chloropyrazine-2-carboxylic acid		5	paper	Europe PMC	"""6-chloropyrazine-2-carboxylic acid"""	exact_name	medium	Synthesis, antimycobacterial, antifungal and photosynthesis-inhibiting activity of chlorinated N-phenylpyrazine-2-carboxamides.	2010	21116226	https://doi.org/10.3390/molecules15128567	Dolezal M, Dolezal M, Zitko J, Osicka Z, Kunes J, Vejsova M, Buchta V, Dohnal J, Jampilek J, Kralova K.	Molecules		papers_only
WX614271	O=C(O)c1cncc(Cl)n1	14500875	KGGYMBKTQCLOTE-UHFFFAOYSA-N	6-chloropyrazine-2-carboxylic acid		5	paper	Europe PMC	"""6-chloropyrazine-2-carboxylic acid"""	exact_name	medium	Substituted <i>N</i>-(Pyrazin-2-yl)benzenesulfonamides; Synthesis, Anti-Infective Evaluation, Cytotoxicity, and In Silico Studies.	2019	31905775	https://doi.org/10.3390/molecules25010138	Bouz G, Juhás M, Pausas Otero L, Paredes de la Red C, Janďourek O, Konečná K, Paterová P, Kubíček V, Janoušek J, Doležal M, Zitko J.	Molecules		papers_only
WX614276	O=C(O)c1cccnc1C(F)(F)F	2777547	BFROETNLEIAWNO-UHFFFAOYSA-N	2-(trifluoromethyl)pyridine-3-carboxylic acid		1	paper	Europe PMC	"""2-(trifluoromethyl)pyridine-3-carboxylic acid"""	exact_name	medium	Scientific support for preparing an EU position in the 56th Session of the Codex Committee on Pesticide Residues (CCPR).	2025	41098305	https://doi.org/10.2903/j.efsa.2025.9640	EFSA (European Food Safety Authority).	EFSA J		papers_only
WX614284	O=C(O)c1cn2ncccc2n1	10583132	ONVUCPOYNIOJFY-UHFFFAOYSA-N	imidazo[1,2-b]pyridazine-2-carboxylic acid		2	paper	Europe PMC	"""imidazo[1,2-b]pyridazine-2-carboxylic acid"""	exact_name	medium	Design, Synthesis, and Preclinical Efficacy of Novel Nonretinoid Antagonists of Retinol-Binding Protein 4 in the Mouse Model of Hepatic Steatosis.	2019	31079449	https://doi.org/10.1021/acs.jmedchem.9b00352	Cioffi CL, Racz B, Varadi A, Freeman EE, Conlon MP, Chen P, Zhu L, Kitchen DB, Barnes KD, Martin WH, Pearson PG, Johnson G, Blaner WS, Petrukhin K.	J Med Chem		papers_only
WX614284	O=C(O)c1cn2ncccc2n1	10583132	ONVUCPOYNIOJFY-UHFFFAOYSA-N	imidazo[1,2-b]pyridazine-2-carboxylic acid		2	paper	Europe PMC	"""imidazo[1,2-b]pyridazine-2-carboxylic acid"""	exact_name	medium	Structure-Activity relationships of replacements for the triazolopyridazine of Anti-Cryptosporidium lead SLU-2633.	2023	37148788	https://doi.org/10.1016/j.bmc.2023.117295	Oboh E, Teixeira JE, Schubert TJ, Maribona AS, Denman BN, Patel R, Huston CD, Meyers MJ.	Bioorg Med Chem		papers_only
WX614285	O=C(O)c1ccnc(F)c1	345360	JMPFWDWYGOWUFP-UHFFFAOYSA-N	2-fluoropyridine-4-carboxylic acid		3	paper	Europe PMC	"""2-fluoropyridine-4-carboxylic acid"""	exact_name	medium	Noninvasive determination of 2-[18F]-fluoroisonicotinic acid hydrazide pharmacokinetics by positron emission tomography in Mycobacterium tuberculosis-infected mice.	2012	23006755	https://doi.org/10.1128/aac.01644-12	Weinstein EA, Liu L, Ordonez AA, Wang H, Hooker JM, Tonge PJ, Jain SK.	Antimicrob Agents Chemother		papers_only
WX614285	O=C(O)c1ccnc(F)c1	345360	JMPFWDWYGOWUFP-UHFFFAOYSA-N	2-fluoropyridine-4-carboxylic acid		3	paper	Europe PMC	"""2-fluoropyridine-4-carboxylic acid"""	exact_name	medium	MTA-Cooperative PRMT5 Inhibitors: Mechanism Switching Through Structure-Based Design.	2025	39919252	https://doi.org/10.1021/acs.jmedchem.4c01998	Cottrell KM, Whittington DA, Briggs KJ, Jahic H, Ali JA, Amor AJ, Gotur D, Tonini MR, Zhang W, Huang A, Maxwell JP.	J Med Chem		papers_only
WX614285	O=C(O)c1ccnc(F)c1	345360	JMPFWDWYGOWUFP-UHFFFAOYSA-N	2-fluoropyridine-4-carboxylic acid		3	paper	Europe PMC	"""2-fluoropyridine-4-carboxylic acid"""	exact_name	medium	Fluorine-18-labeled PET radiotracers for imaging the macrophage colony-stimulating factor 1 receptor (CSF1R).	2026	41520320	https://doi.org/10.1186/s41181-025-00422-y	Das D, Cha H, Naik R, Holt DP, Fan H, Hall A, Lesniak WG, Du Y, Minn I, Dannals RF, Pomper MG, Horti AG.	EJNMMI Radiopharm Chem		papers_only
WX614340	Cc1nc(Cl)ccc1C(=O)O	46223839	SGHDEIVHYSOLRC-UHFFFAOYSA-N	6-chloro-2-methylpyridine-3-carboxylic acid		1	paper	Europe PMC	"""6-chloro-2-methylpyridine-3-carboxylic acid"""	exact_name	medium	Design, Synthesis and Biological Evaluation of novel Hedgehog Inhibitors for treating Pancreatic Cancer.	2017	28490735	https://doi.org/10.1038/s41598-017-01942-7	Kumar V, Chaudhary AK, Dong Y, Zhong HA, Mondal G, Lin F, Kumar V, Mahato RI.	Sci Rep		papers_only
WX614374	COc1ccc2nc(C(=O)O)ccc2c1	11183298	YXPYIZUQEDQMPS-UHFFFAOYSA-N	6-methoxyquinoline-2-carboxylic acid		5	paper	Europe PMC	"""6-methoxyquinoline-2-carboxylic acid"""	exact_name	medium	Active components in Ephedra sinica stapf disrupt the interaction between ACE2 and SARS-CoV-2 RBD: Potent COVID-19 therapeutic agents.	2021	34102269	https://doi.org/10.1016/j.jep.2021.114303	Mei J, Zhou Y, Yang X, Zhang F, Liu X, Yu B.	J Ethnopharmacol		papers_only
WX614374	COc1ccc2nc(C(=O)O)ccc2c1	11183298	YXPYIZUQEDQMPS-UHFFFAOYSA-N	6-methoxyquinoline-2-carboxylic acid		5	paper	Europe PMC	"""6-methoxyquinoline-2-carboxylic acid"""	exact_name	medium	The use of <i>Ephedra</i> herbs in the treatment of COVID-19.	2023	37654998	https://doi.org/10.22038/ajp.2022.21607	Sadeghi Dousari A, Karimian Amroabadi M, Soofi Neyestani Z, Taati Moghadam M, Satarzadeh N.	Avicenna J Phytomed		papers_only
WX614374	COc1ccc2nc(C(=O)O)ccc2c1	11183298	YXPYIZUQEDQMPS-UHFFFAOYSA-N	6-methoxyquinoline-2-carboxylic acid		5	paper	Europe PMC	"""6-methoxyquinoline-2-carboxylic acid"""	exact_name	medium	Medicinal Plants against Viral Infections: A Review of Metabolomics Evidence for the Antiviral Properties and Potentials in Plant Sources.	2024	38399995	https://doi.org/10.3390/v16020218	Adeosun WB, Loots DT.	Viruses		papers_only
WX614374	COc1ccc2nc(C(=O)O)ccc2c1	11183298	YXPYIZUQEDQMPS-UHFFFAOYSA-N	6-methoxyquinoline-2-carboxylic acid		5	paper	Europe PMC	"""6-methoxyquinoline-2-carboxylic acid"""	exact_name	medium	Downregulation of chemokine (C‑C motif) ligand 5 induced by a novel 8‑hydroxyquinoline derivative (91b1) suppresses tumor invasiveness in esophageal carcinoma.	2024	39364750	https://doi.org/10.3892/ijmm.2024.5435	Tang JC, Chan D, Chung PY, Liu Y, Lam AK, Law S, Huang W, Chan AS, Lam KH, Zhou Y.	Int J Mol Med		papers_only
WX614374	COc1ccc2nc(C(=O)O)ccc2c1	11183298	YXPYIZUQEDQMPS-UHFFFAOYSA-N	6-methoxyquinoline-2-carboxylic acid		5	paper	Europe PMC	"""6-methoxyquinoline-2-carboxylic acid"""	exact_name	medium	How Can Plant-Derived Natural Products and Plant Biotechnology Help Against Emerging Viruses?	2025	40806173	https://doi.org/10.3390/ijms26157046	Zahmanova G, Takova K, Tonova V, Minkov I, Barbolov M, Nedeva N, Vankova D, Ivanova D, Kiselova-Kaneva Y, Lukov GL.	Int J Mol Sci		papers_only
WX614387	O=C(O)c1cnc2[nH]ncc2c1	21408148	DRCBQOFOFJGWGA-UHFFFAOYSA-N	1H-pyrazolo[3,4-b]pyridine-5-carboxylic acid		5	paper	Europe PMC	"""1H-pyrazolo[3,4-b]pyridine-5-carboxylic acid"""	exact_name	medium	Synthesis and biological data of 4-amino-1-(2-chloro-2-phenylethyl)-1H-pyrazolo[3,4-b]pyridine-5-carboxylic acid ethyl esters, a new series of A1-adenosine receptor (A1AR) ligands.	2001	11549462	https://doi.org/10.1016/s0960-894x(01)00483-8	Schenone S, Bruno O, Fossa P, Ranise A, Menozzi G, Mosti L, Bondavalli F, Martini C, Trincavelli L.	Bioorg Med Chem Lett		papers_only
WX614387	O=C(O)c1cnc2[nH]ncc2c1	21408148	DRCBQOFOFJGWGA-UHFFFAOYSA-N	1H-pyrazolo[3,4-b]pyridine-5-carboxylic acid		5	paper	Europe PMC	"""1H-pyrazolo[3,4-b]pyridine-5-carboxylic acid"""	exact_name	medium	Identification of amides derived from 1H-pyrazolo[3,4-b]pyridine-5-carboxylic acid as potent inhibitors of human nicotinamide phosphoribosyltransferase (NAMPT).	2013	24021463	https://doi.org/10.1016/j.bmcl.2013.08.074	Zheng X, Bair KW, Bauer P, Baumeister T, Bowman KK, Buckmelter AJ, Caligiuri M, Clodfelter KH, Feng Y, Han B, Ho YC, Kley N, Li H, Liang X, Liederer BM, Lin J, Ly J, O'Brien T, Oeh J, Oh A, Reynolds DJ, Sampath D, Sharma G, Skelton N, Smith CC, Tremayne J, Wang L, Wang W, Wang Z, Wu H, Wu J, Xiao Y, Yang G, Yuen PW, Zak M, Dragovich PS.	Bioorg Med Chem Lett		papers_only
WX614387	O=C(O)c1cnc2[nH]ncc2c1	21408148	DRCBQOFOFJGWGA-UHFFFAOYSA-N	1H-pyrazolo[3,4-b]pyridine-5-carboxylic acid		5	paper	Europe PMC	"""1H-pyrazolo[3,4-b]pyridine-5-carboxylic acid"""	exact_name	medium	Synthesis and structure-activity relationships of a series of anxioselective pyrazolopyridine ester and amide anxiolytic agents.	1989	2573731	https://doi.org/10.1021/jm00132a011	Bare TM, McLaren CD, Campbell JB, Firor JW, Resch JF, Walters CP, Salama AI, Meiners BA, Patel JB.	J Med Chem		papers_only
WX614387	O=C(O)c1cnc2[nH]ncc2c1	21408148	DRCBQOFOFJGWGA-UHFFFAOYSA-N	1H-pyrazolo[3,4-b]pyridine-5-carboxylic acid		5	paper	Europe PMC	"""1H-pyrazolo[3,4-b]pyridine-5-carboxylic acid"""	exact_name	medium	Selected β<sup>2</sup>-, β<sup>3</sup>- and β<sup>2,3</sup>-Amino Acid Heterocyclic Derivatives and Their Biological Perspective.	2021	33467741	https://doi.org/10.3390/molecules26020438	Bąchor U, Mączyński M.	Molecules		papers_only
WX614387	O=C(O)c1cnc2[nH]ncc2c1	21408148	DRCBQOFOFJGWGA-UHFFFAOYSA-N	1H-pyrazolo[3,4-b]pyridine-5-carboxylic acid		5	paper	Europe PMC	"""1H-pyrazolo[3,4-b]pyridine-5-carboxylic acid"""	exact_name	medium	Design, Synthesis, and Characterization of [<sup>18</sup>F]mG2P026 as a High-Contrast PET Imaging Ligand for Metabotropic Glutamate Receptor 2.	2022	35802702	https://doi.org/10.1021/acs.jmedchem.2c00593	Yuan G, Dhaynaut M, Guehl NJ, Afshar S, Huynh D, Moon SH, Iyengar SM, Jain MK, Pickett JE, Kang HJ, Ondrechen MJ, El Fakhri G, Normandin MD, Brownell AL.	J Med Chem		papers_only
